customer_id,age,location,signup_date,subscription_type,last_payment_date,payment_delay_days,failed_payments_count,avg_weekly_usage_hours,days_since_last_login,courses_completed,tickets_raised,last_ticket_days
1923,45,Los Angeles,350,Monthly,254,5,0,15.07,170,1,5,44.0
1924,42,Chicago,356,Yearly,269,3,2,19.32,44,4,0,
1925,50,Los Angeles,201,Yearly,18,3,2,15.31,80,7,3,330.0
1926,51,Los Angeles,218,Monthly,109,2,4,8.71,203,9,5,353.0
1927,45,New York,538,Yearly,50,13,4,18.22,538,4,2,283.0
1928,37,New York,688,Monthly,129,9,0,13.95,562,2,2,285.0
1929,55,South Meaganmouth,263,Monthly,7,5,4,14.59,72,0,5,242.0
1930,55,New York,211,Monthly,35,8,4,16.49,32,4,2,18.0
1931,56,Austin,60,Yearly,5,7,3,4.31,7,4,3,128.0
1932,46,Los Angeles,61,Monthly,6,11,3,7.21,45,1,5,306.0
1933,42,Los Angeles,204,Monthly,198,3,0,13.26,146,6,5,247.0
1934,33,Los Angeles,220,Monthly,209,13,2,10.45,194,8,4,301.0
1935,50,Chicago,537,Yearly,72,1,4,3.03,319,2,5,333.0
1936,35,New York,124,Yearly,17,8,3,18.68,5,5,3,198.0
1937,56,Seattle,418,Monthly,208,15,1,6.78,394,0,3,332.0
1938,35,Chicago,466,Yearly,39,5,1,4.63,112,0,1,113.0
1939,54,New York,138,Yearly,42,13,2,17.44,49,7,0,
1940,36,Los Angeles,226,Monthly,178,3,1,15.1,196,1,2,261.0
1941,50,New York,549,Monthly,515,5,1,7.55,421,5,0,
1942,25,Chicago,51,Monthly,51,13,4,1.1,40,1,1,98.0
1943,32,New York,406,Monthly,177,4,0,6.57,77,3,3,365.0
1944,53,Chicago,305,Monthly,144,3,3,0.01,204,5,2,147.0
1945,40,Los Angeles,154,Monthly,104,7,1,8.41,142,6,5,264.0
1946,30,New York,328,Monthly,16,4,1,15.29,258,3,0,
1947,26,Austin,612,Monthly,154,13,4,11.77,295,10,5,245.0
1948,42,Los Angeles,492,Monthly,251,12,3,19.48,481,10,0,
1949,43,Chicago,265,Yearly,231,10,0,6.99,137,4,0,
1950,38,Chicago,157,Yearly,78,14,4,16.59,137,2,5,87.0
1951,56,Denver,367,Yearly,260,8,2,16.21,229,8,3,249.0
1952,59,Denver,282,Monthly,210,3,1,18.54,216,2,1,120.0
1953,56,New York,158,Monthly,2,2,4,19.12,147,6,1,190.0
1954,21,Chicago,133,Yearly,40,11,0,16.38,28,4,4,337.0
1955,55,Chicago,436,Yearly,221,8,1,4.87,136,9,0,
1956,55,New York,637,Monthly,110,2,4,13.77,208,10,1,109.0
1957,32,New York,88,Monthly,66,8,4,9.11,6,8,3,343.0
1958,28,New York,4,Monthly,4,12,0,17.69,3,7,5,279.0
1959,39,Seattle,719,Yearly,305,1,1,15.09,588,10,0,
1960,44,Drakeside,619,Monthly,420,4,3,0.02,526,8,1,131.0
1961,30,Chicago,540,Yearly,92,3,1,18.11,269,3,1,277.0
1962,57,Chicago,15,Yearly,7,15,0,12.11,6,2,2,27.0
1963,25,Los Angeles,644,Monthly,372,13,0,19.22,79,7,3,81.0
1964,20,New York,446,Yearly,26,10,3,6.06,82,9,3,249.0
1965,49,New York,477,Monthly,391,8,0,0.9,471,6,4,217.0
1966,27,New York,509,Monthly,500,4,3,14.74,394,9,0,
1967,24,Los Angeles,15,Yearly,11,4,2,1.81,6,7,3,307.0
1968,31,Chicago,42,Yearly,26,1,1,0.59,13,5,2,301.0
1969,41,Chicago,36,Yearly,19,13,4,17.7,16,3,5,117.0
1970,24,Seattle,69,Monthly,6,13,4,17.69,31,4,0,
1971,44,New York,112,Monthly,50,14,2,5.72,36,10,3,101.0
1972,30,Chicago,510,Monthly,443,13,0,2.06,224,5,0,
1973,20,Michaelview,470,Yearly,161,2,0,0.18,444,6,5,322.0
1974,23,Austin,647,Yearly,174,7,2,0.6,140,1,5,306.0
1975,47,New York,221,Monthly,28,10,3,5.6,167,2,0,
1976,48,Chicago,42,Monthly,8,4,3,8.31,39,6,5,271.0
1977,59,New York,575,Yearly,108,5,2,16.3,445,5,4,206.0
1978,39,Los Angeles,530,Monthly,268,12,3,18.87,523,7,2,194.0
1979,27,New Emily,502,Yearly,263,4,2,7.39,310,2,2,271.0
1980,52,Beckland,156,Yearly,59,5,2,17.85,94,3,4,130.0
1981,25,New Tonyhaven,265,Yearly,259,10,3,4.58,115,0,5,206.0
1982,33,Lake Danielhaven,237,Monthly,160,11,0,14.85,25,10,2,338.0
1983,22,New York,84,Yearly,6,14,2,1.47,49,10,5,215.0
1984,54,West Colleenhaven,723,Yearly,144,0,0,2.59,646,4,4,280.0
1985,40,Lake Courtneyfurt,202,Monthly,88,6,4,17.67,155,2,1,189.0
1986,33,Chicago,336,Yearly,48,5,2,5.15,204,1,5,151.0
1987,57,Chicago,682,Yearly,318,10,0,5.1,334,5,3,149.0
1988,37,New York,382,Yearly,306,14,1,3.84,356,0,1,193.0
1989,27,Los Angeles,573,Monthly,262,1,1,15.81,563,7,4,321.0
1990,24,Los Angeles,646,Monthly,264,7,3,15.13,557,6,5,190.0
1991,46,Seattle,564,Monthly,166,3,0,5.3,223,10,4,23.0
1992,54,Chicago,165,Yearly,144,14,2,7.8,17,2,4,321.0
1993,27,Austin,11,Yearly,3,11,1,16.27,9,2,5,301.0
1994,36,Austin,306,Yearly,152,5,4,13.68,286,3,1,200.0
1995,33,New York,328,Monthly,141,4,1,19.59,197,3,0,
1996,46,Los Angeles,608,Monthly,43,4,2,15.92,376,2,2,201.0
1997,36,New York,482,Yearly,413,1,3,11.19,390,8,4,104.0
1998,28,Austin,2,Monthly,2,6,4,0.43,2,0,1,317.0
1999,55,Los Angeles,646,Monthly,404,11,4,14.46,346,0,3,206.0
2000,57,Los Angeles,401,Monthly,112,1,0,10.63,314,6,4,187.0
2001,43,New York,436,Monthly,195,0,4,18.07,126,3,0,
2002,29,Denver,95,Monthly,33,13,4,16.47,80,1,5,50.0
2003,33,Los Angeles,258,Yearly,129,7,2,3.26,113,0,4,285.0
2004,53,Chicago,229,Monthly,178,10,3,5.96,136,10,1,156.0
2005,31,Lake Stevenberg,526,Monthly,440,12,1,13.04,179,5,1,192.0
2006,19,New York,485,Yearly,474,4,4,6.17,409,10,5,288.0
2007,39,Los Angeles,64,Monthly,35,14,0,1.1,45,10,3,286.0
2008,60,New York,212,Yearly,171,8,1,16.2,191,7,2,365.0
2009,30,Chicago,553,Monthly,468,12,3,14.08,221,8,3,336.0
2010,59,Los Angeles,376,Yearly,247,15,2,1.13,342,2,4,279.0
2011,48,Los Angeles,414,Monthly,414,3,2,19.09,203,10,5,346.0
2012,53,Austin,685,Yearly,535,10,2,10.93,548,10,2,228.0
2013,18,Los Angeles,187,Yearly,31,12,4,12.06,77,5,1,66.0
2014,46,Christinamouth,606,Yearly,86,11,4,15.92,370,10,2,85.0
2015,32,Porterland,709,Monthly,232,12,0,5.3,416,10,1,43.0
2016,55,Chicago,28,Yearly,20,2,4,3.12,8,5,3,241.0
2017,53,Chicago,425,Yearly,148,14,2,13.59,112,5,0,
2018,46,Chicago,556,Yearly,267,0,3,15.3,491,2,0,
2019,20,Los Angeles,35,Monthly,10,15,2,12.25,34,6,3,255.0
2020,21,New York,684,Yearly,103,11,4,5.87,118,10,4,197.0
2021,43,New York,397,Monthly,76,10,0,5.87,262,2,0,
2022,39,Los Angeles,722,Monthly,142,15,1,18.52,293,5,1,321.0
2023,18,New York,680,Monthly,370,0,3,6.1,556,6,1,53.0
2024,24,New York,133,Monthly,57,3,1,6.6,113,4,4,233.0
2025,40,Los Angeles,493,Monthly,471,13,2,8.44,34,10,1,225.0
2026,40,Los Angeles,297,Yearly,167,11,3,3.14,148,9,1,29.0
2027,31,Chicago,542,Yearly,457,14,4,14.14,346,10,0,
2028,50,Los Angeles,317,Yearly,309,2,2,4.87,211,1,0,
2029,32,Los Angeles,528,Monthly,215,11,2,3.58,163,8,4,54.0
2030,18,Chicago,701,Yearly,310,1,1,13.29,166,0,4,307.0
2031,26,Chicago,410,Monthly,27,4,2,0.89,88,2,5,123.0
2032,60,Los Angeles,345,Yearly,291,3,3,15.29,294,6,0,
2033,23,Los Angeles,373,Yearly,93,6,0,14.43,255,4,3,150.0
2034,36,Los Angeles,525,Monthly,432,12,4,15.63,408,0,0,
2035,38,New York,583,Monthly,164,3,4,0.82,387,8,4,84.0
2036,24,New York,703,Monthly,342,8,3,5.44,566,8,3,130.0
2037,46,Chicago,89,Monthly,77,3,0,9.38,76,2,2,198.0
2038,52,New York,193,Yearly,10,5,3,7.3,6,2,2,15.0
2039,42,New York,337,Yearly,303,11,3,13.69,81,0,4,146.0
2040,41,Los Angeles,414,Yearly,244,0,3,19.68,360,2,5,8.0
2041,35,Los Angeles,15,Yearly,1,7,2,7.95,4,0,1,305.0
2042,57,New York,54,Monthly,47,13,1,7.35,10,8,5,113.0
2043,48,Chicago,345,Monthly,105,3,0,3.08,207,8,3,346.0
2044,48,Los Angeles,162,Monthly,16,0,0,8.15,16,9,4,148.0
2045,60,Los Angeles,153,Yearly,62,0,3,5.06,133,2,1,160.0
2046,20,Los Angeles,6,Monthly,2,2,0,16.17,4,1,4,287.0
2047,44,East Lori,305,Monthly,139,12,1,3.27,52,0,4,277.0
2048,48,Chicago,533,Yearly,367,3,4,1.0,346,7,1,30.0
2049,30,Chicago,572,Monthly,384,11,2,12.21,141,9,0,
2050,23,New York,237,Monthly,142,14,0,7.35,234,8,0,
2051,24,Seattle,192,Monthly,174,8,2,3.46,126,1,3,237.0
2052,49,New York,528,Monthly,458,6,0,18.04,316,1,2,288.0
2053,42,Los Angeles,659,Yearly,221,12,0,9.43,200,3,5,346.0
2054,24,Los Angeles,715,Yearly,565,12,0,12.87,385,9,4,70.0
2055,39,Chicago,668,Monthly,396,2,3,11.96,440,5,4,188.0
2056,45,Austin,518,Yearly,447,13,4,4.7,168,2,5,193.0
2057,18,Austin,203,Yearly,165,4,4,11.31,34,7,5,93.0
2058,44,New York,549,Monthly,42,8,4,11.62,456,5,0,
2059,53,Los Angeles,209,Monthly,200,2,3,7.94,183,8,5,49.0
2060,45,Denver,562,Monthly,301,14,2,13.29,71,9,3,161.0
2061,29,Los Angeles,217,Monthly,121,1,0,14.2,46,8,4,344.0
2062,52,New York,705,Yearly,322,11,0,2.61,568,3,4,153.0
2063,29,Seattle,371,Monthly,45,6,2,5.1,83,6,3,349.0
2064,27,New York,117,Monthly,94,15,3,7.1,6,0,3,241.0
2065,32,Chicago,319,Yearly,3,1,1,3.89,105,6,5,81.0
2066,54,Los Angeles,150,Yearly,69,10,3,12.11,85,1,2,141.0
2067,28,New York,161,Yearly,129,4,3,16.9,129,4,5,365.0
2068,26,Los Angeles,508,Monthly,132,4,3,15.29,15,5,0,
2069,60,Austin,294,Monthly,42,5,2,9.49,124,8,0,
2070,47,Chicago,165,Yearly,159,13,0,9.66,78,4,5,5.0
2071,18,Morganberg,561,Yearly,138,5,4,5.65,414,6,2,143.0
2072,54,New York,468,Yearly,51,4,1,2.76,180,1,1,309.0
2073,35,Chicago,467,Yearly,456,13,4,15.61,287,8,1,196.0
2074,42,Chicago,303,Monthly,134,3,4,7.17,261,4,0,
2075,37,Los Angeles,692,Yearly,124,0,3,8.05,206,9,3,65.0
2076,52,Chicago,172,Yearly,56,6,4,11.11,169,10,1,350.0
2077,18,Chicago,221,Monthly,72,10,3,13.6,59,9,4,86.0
2078,60,Chicago,198,Yearly,143,8,1,0.56,126,3,4,347.0
2079,57,Jenniferville,642,Monthly,459,6,2,17.71,368,5,3,276.0
2080,34,Chicago,450,Yearly,115,11,4,19.17,20,0,2,71.0
2081,33,Los Angeles,570,Monthly,291,14,1,17.3,311,4,1,106.0
2082,22,New York,680,Monthly,214,3,1,12.02,235,3,2,196.0
2083,59,Austin,122,Monthly,50,15,4,2.61,86,9,4,36.0
2084,52,New York,725,Yearly,155,4,2,7.54,325,1,5,49.0
2085,23,Denver,550,Yearly,383,9,4,15.9,134,7,1,310.0
2086,43,Chicago,211,Yearly,204,15,4,9.23,132,5,4,108.0
2087,51,Chicago,680,Monthly,426,4,2,9.99,611,10,3,266.0
2088,57,Los Angeles,435,Monthly,154,11,2,16.67,20,5,0,
2089,57,Port Thomasport,647,Monthly,355,3,2,3.55,157,4,5,23.0
2090,19,Los Angeles,568,Monthly,164,5,0,9.01,495,1,3,328.0
2091,27,New York,290,Monthly,62,0,1,6.7,238,8,3,102.0
2092,41,Chicago,622,Yearly,444,8,2,18.44,498,1,1,116.0
2093,49,Chicago,54,Monthly,4,11,3,12.21,12,9,1,50.0
2094,52,Los Angeles,400,Monthly,19,2,0,4.27,5,7,0,
2095,19,Los Angeles,153,Monthly,118,1,0,13.1,89,3,3,132.0
2096,44,New York,721,Yearly,159,1,1,6.31,684,0,0,
2097,51,Chicago,185,Yearly,81,3,0,19.71,57,2,4,165.0
2098,26,Austin,709,Yearly,219,13,0,12.83,517,3,5,218.0
2099,37,Austin,109,Yearly,77,5,1,1.9,23,3,4,54.0
2100,24,Los Angeles,119,Yearly,29,2,4,6.98,1,9,0,
2101,59,Los Angeles,285,Yearly,31,1,4,1.22,49,1,0,
2102,54,Chicago,164,Yearly,73,0,1,18.73,35,10,4,70.0
2103,33,Chicago,473,Monthly,280,13,0,15.22,328,10,0,
2104,54,Chicago,104,Yearly,65,4,0,8.49,85,9,3,147.0
2105,37,Chicago,387,Yearly,236,15,4,3.5,98,4,4,227.0
2106,51,New York,482,Yearly,71,15,2,11.02,387,6,4,17.0
2107,36,Los Angeles,194,Yearly,145,0,2,12.13,32,9,2,52.0
2108,45,Chicago,637,Monthly,16,3,0,13.19,397,1,4,48.0
2109,57,Los Angeles,378,Monthly,190,14,3,12.85,116,0,1,154.0
2110,24,New York,137,Yearly,101,9,2,14.67,59,9,2,85.0
2111,41,Seattle,123,Monthly,90,15,2,7.29,75,9,1,87.0
2112,41,Los Angeles,17,Yearly,9,1,3,9.34,7,5,5,294.0
2113,29,New Richardland,532,Yearly,422,0,0,8.44,73,3,2,283.0
2114,31,Los Angeles,452,Monthly,65,12,3,4.28,99,7,1,202.0
2115,28,Seattle,330,Monthly,90,5,0,10.77,54,4,3,152.0
2116,56,New York,213,Yearly,8,15,1,5.45,37,5,1,140.0
2117,40,Los Angeles,348,Yearly,292,14,1,1.03,140,9,4,64.0
2118,21,New York,717,Yearly,551,12,1,3.52,668,2,0,
2119,46,Los Angeles,466,Yearly,296,11,3,10.81,84,7,4,144.0
2120,22,New York,289,Monthly,85,12,2,13.84,278,6,4,296.0
2121,26,Denver,209,Monthly,9,14,1,13.95,148,0,2,175.0
2122,23,Chicago,165,Yearly,116,8,0,8.18,91,3,3,14.0
2123,34,Seattle,306,Yearly,101,14,3,19.96,79,4,3,307.0
2124,26,Chicago,60,Yearly,49,3,1,19.27,57,6,4,113.0
2125,20,Los Angeles,510,Monthly,119,0,1,11.16,116,0,2,338.0
2126,60,New York,690,Yearly,353,6,1,1.78,207,8,5,321.0
2127,24,Los Angeles,529,Yearly,403,10,1,11.32,34,2,4,76.0
2128,52,Los Angeles,157,Yearly,136,5,3,14.63,116,5,5,35.0
2129,53,Los Angeles,95,Monthly,21,2,2,16.53,59,5,2,3.0
2130,56,Chicago,408,Monthly,380,12,0,10.26,7,8,2,134.0
2131,46,Los Angeles,276,Monthly,61,10,4,12.53,248,10,0,
2132,40,Los Angeles,476,Yearly,154,10,2,12.58,42,0,3,264.0
2133,34,New York,498,Yearly,91,11,1,4.13,259,2,5,190.0
2134,56,Chicago,651,Monthly,416,2,4,11.55,524,9,4,56.0
2135,59,Denver,41,Yearly,40,15,0,8.4,20,10,5,0.0
2136,57,New York,437,Yearly,71,5,0,5.74,289,4,3,38.0
2137,57,Los Angeles,317,Monthly,223,5,4,9.46,41,5,1,344.0
2138,22,Los Angeles,227,Monthly,188,8,3,19.53,223,10,5,242.0
2139,27,Chicago,312,Yearly,7,9,2,18.8,279,1,4,233.0
2140,40,Chicago,199,Monthly,9,15,3,19.52,38,7,4,285.0
2141,19,New York,625,Monthly,175,3,3,19.64,378,2,4,287.0
2142,54,Chicago,259,Yearly,245,3,0,1.27,218,1,5,175.0
2143,54,Los Angeles,547,Yearly,471,5,3,14.3,379,3,4,269.0
2144,45,Los Angeles,543,Monthly,8,2,2,13.06,366,3,0,
2145,33,Langfurt,571,Monthly,163,11,3,19.99,19,0,0,
2146,30,Los Angeles,138,Yearly,120,5,4,14.55,118,5,1,324.0
2147,37,Austin,455,Yearly,316,8,4,7.95,10,3,2,25.0
2148,36,Los Angeles,480,Yearly,464,12,2,3.72,353,4,2,301.0
2149,27,Los Angeles,393,Yearly,153,8,3,16.56,37,7,1,28.0
2150,38,New York,661,Monthly,343,9,1,15.63,217,2,3,97.0
2151,26,Los Angeles,549,Yearly,297,6,2,17.37,393,7,4,205.0
2152,41,Seattle,198,Monthly,95,13,0,3.28,187,0,2,158.0
2153,47,New York,703,Monthly,13,1,4,16.33,140,10,5,324.0
2154,54,Denver,138,Yearly,113,10,4,7.45,97,1,2,104.0
2155,40,New York,93,Yearly,54,9,3,1.49,74,0,4,311.0
2156,44,Los Angeles,728,Yearly,292,11,1,7.36,148,9,2,103.0
2157,59,Walkerfurt,598,Monthly,544,10,4,4.05,347,4,1,285.0
2158,30,Seattle,339,Yearly,57,12,1,8.0,255,5,1,197.0
2159,47,New York,211,Monthly,75,6,2,11.21,61,8,0,
2160,37,Dannyview,243,Yearly,93,5,0,19.09,142,5,3,314.0
2161,50,Chicago,330,Monthly,295,14,0,0.43,10,9,1,191.0
2162,35,New York,665,Yearly,286,7,4,17.8,417,4,4,238.0
2163,18,Chicago,484,Yearly,93,0,3,18.59,454,0,5,25.0
2164,32,New York,657,Monthly,88,10,0,7.31,409,6,3,315.0
2165,43,Chicago,15,Yearly,15,2,2,17.25,10,1,0,
2166,58,Chicago,23,Monthly,20,15,4,1.8,8,2,5,277.0
2167,25,Floydton,150,Monthly,146,13,3,17.07,9,7,1,98.0
2168,19,Los Angeles,730,Monthly,233,7,4,6.48,395,2,0,
2169,48,Los Angeles,538,Yearly,201,0,0,0.88,191,9,0,
2170,50,Los Angeles,728,Yearly,124,6,1,6.88,558,5,2,186.0
2171,26,Los Angeles,587,Yearly,327,8,4,3.04,223,6,3,48.0
2172,44,Los Angeles,672,Yearly,33,8,0,15.02,84,1,0,
2173,52,New York,70,Yearly,4,12,2,18.92,29,3,1,63.0
2174,45,Denver,678,Monthly,236,6,0,4.12,236,10,0,
2175,19,Austin,465,Monthly,66,1,1,16.63,200,9,1,324.0
2176,44,North Lindsey,275,Yearly,252,14,3,9.18,44,0,5,188.0
2177,20,New Janiceside,223,Monthly,148,15,4,12.45,106,0,4,117.0
2178,30,Chicago,687,Monthly,629,1,3,2.15,139,3,3,234.0
2179,32,Chicago,568,Monthly,17,0,3,7.1,236,9,0,
2180,52,Chicago,243,Monthly,182,2,1,17.82,90,9,3,292.0
2181,34,New York,149,Yearly,87,2,2,13.33,58,6,2,183.0
2182,23,New York,415,Yearly,192,3,3,13.67,249,5,5,219.0
2183,57,Denver,510,Monthly,175,1,1,9.28,16,7,2,160.0
2184,35,New York,104,Monthly,13,8,2,1.81,59,7,3,87.0
2185,58,Phelpsstad,194,Yearly,133,11,1,19.81,13,0,4,195.0
2186,26,New York,272,Monthly,32,9,0,16.41,113,7,3,354.0
2187,52,Chicago,189,Monthly,65,2,3,17.31,156,8,2,164.0
2188,23,Los Angeles,206,Monthly,14,5,4,0.64,105,7,1,284.0
2189,42,Los Angeles,728,Monthly,574,7,0,4.79,410,8,4,316.0
2190,50,Kempberg,116,Monthly,87,10,4,12.54,54,9,1,112.0
2191,33,Los Angeles,199,Monthly,99,11,1,7.48,28,9,3,248.0
2192,59,New York,201,Monthly,89,11,1,12.54,54,7,4,110.0
2193,51,Los Angeles,686,Yearly,266,13,3,6.44,227,1,1,296.0
2194,18,Austin,409,Monthly,315,15,2,18.04,87,5,1,86.0
2195,41,New York,7,Yearly,2,9,3,16.03,3,1,2,280.0
2196,35,Los Angeles,100,Yearly,46,6,4,0.71,6,1,4,361.0
2197,28,Valeriebury,190,Monthly,167,10,1,16.74,32,0,4,148.0
2198,49,Austin,689,Yearly,61,9,2,12.19,121,9,4,60.0
2199,20,Seattle,570,Yearly,509,3,4,6.21,423,9,3,252.0
2200,55,Austin,602,Yearly,305,9,1,4.9,314,6,4,100.0
2201,24,New York,63,Yearly,26,4,1,18.05,26,7,1,65.0
2202,28,Lisamouth,419,Monthly,226,11,2,6.66,366,4,5,247.0
2203,24,Los Angeles,648,Yearly,408,3,4,8.28,494,0,4,72.0
2204,51,New York,349,Monthly,307,9,2,1.43,229,1,2,225.0
2205,41,Chicago,242,Yearly,235,11,1,7.9,85,9,2,62.0
2206,24,Clintonfort,474,Yearly,47,3,0,10.82,149,6,3,137.0
2207,56,Austin,552,Yearly,212,14,4,17.55,350,8,0,
2208,59,Austin,611,Monthly,267,12,0,14.56,103,2,0,
2209,39,Los Angeles,346,Monthly,239,7,1,8.11,12,9,3,349.0
2210,52,Austin,387,Monthly,87,3,4,12.81,211,1,3,334.0
2211,57,Stephenbury,644,Yearly,440,3,0,18.89,550,3,1,31.0
2212,27,Los Angeles,240,Yearly,178,3,2,8.42,83,8,1,137.0
2213,26,Austin,556,Monthly,240,0,3,13.88,331,4,1,306.0
2214,56,Chicago,291,Yearly,6,4,2,6.05,111,9,2,285.0
2215,58,Los Angeles,76,Yearly,58,11,4,13.04,43,4,5,267.0
2216,46,New York,115,Monthly,59,9,2,0.3,59,8,4,291.0
2217,58,North Andreaview,628,Monthly,254,11,1,12.37,126,3,4,25.0
2218,27,Chicago,419,Monthly,150,12,0,11.52,142,10,3,16.0
2219,39,New York,490,Yearly,368,4,0,12.29,483,6,2,0.0
2220,41,New York,580,Monthly,561,5,4,14.33,394,1,4,135.0
2221,39,New York,522,Monthly,32,14,0,18.1,21,6,4,239.0
2222,49,Seattle,342,Yearly,242,3,2,10.19,41,1,1,111.0
2223,32,New Amy,560,Monthly,514,13,1,11.81,334,7,2,246.0
2224,35,Chicago,443,Monthly,391,11,0,15.34,199,8,0,
2225,58,Stevenshaven,78,Yearly,44,5,1,0.56,30,5,1,278.0
2226,44,Chicago,731,Yearly,552,15,0,6.77,169,10,2,225.0
2227,39,New York,721,Monthly,490,4,2,16.98,227,2,0,
2228,32,Chicago,656,Monthly,565,3,3,7.73,260,9,3,214.0
2229,52,New York,405,Monthly,348,2,2,12.68,13,9,1,299.0
2230,49,Seattle,619,Yearly,434,2,4,4.59,248,8,4,79.0
2231,34,Chicago,163,Yearly,112,13,0,13.3,66,1,2,154.0
2232,49,Austin,652,Yearly,168,2,1,3.75,103,2,5,107.0
2233,49,New York,589,Yearly,58,15,1,4.32,102,10,4,106.0
2234,22,Chicago,506,Yearly,321,12,1,6.26,114,4,2,339.0
2235,36,Chicago,160,Yearly,58,10,3,3.85,66,8,3,317.0
2236,42,Seattle,447,Monthly,100,13,3,9.43,135,7,3,232.0
2237,18,Kristopherbury,699,Yearly,425,1,0,2.0,240,5,3,128.0
2238,25,New York,46,Monthly,37,8,2,13.82,3,9,2,161.0
2239,41,Los Angeles,481,Monthly,11,0,0,10.01,225,3,1,208.0
2240,51,Chicago,554,Monthly,553,0,4,10.43,3,7,2,299.0
2241,53,Chicago,567,Monthly,431,5,4,15.37,224,8,1,1.0
2242,26,Chicago,609,Yearly,590,15,0,5.78,205,6,3,287.0
2243,24,New York,263,Monthly,105,9,2,7.18,163,5,0,
2244,40,Chicago,244,Yearly,36,11,4,8.05,157,3,5,306.0
2245,20,Los Angeles,147,Yearly,62,4,0,9.49,41,8,5,230.0
2246,43,New York,207,Yearly,150,1,4,11.99,79,9,2,348.0
2247,26,Los Angeles,377,Monthly,86,5,3,7.74,192,2,1,347.0
2248,51,Denver,486,Monthly,201,6,3,11.65,449,1,1,294.0
2249,50,Chicago,669,Yearly,168,8,3,17.49,465,5,2,90.0
2250,41,Chicago,260,Yearly,221,1,2,7.97,177,9,4,233.0
2251,58,New York,686,Monthly,311,6,1,5.58,567,9,0,
2252,41,Grayhaven,345,Monthly,227,8,2,12.15,260,8,2,171.0
2253,22,Los Angeles,106,Monthly,27,7,2,10.78,29,4,0,
2254,38,Los Angeles,688,Yearly,561,13,3,19.76,307,4,0,
2255,54,Chicago,705,Yearly,89,0,1,17.05,273,7,1,91.0
2256,57,Chicago,714,Monthly,461,6,1,7.02,600,6,2,88.0
2257,29,Chicago,146,Yearly,18,6,2,18.16,62,3,3,343.0
2258,44,Blankenshipfort,630,Monthly,211,15,2,12.74,612,1,3,278.0
2259,47,New York,282,Yearly,222,13,0,16.33,72,8,3,143.0
2260,46,Austin,460,Monthly,313,6,4,4.29,398,7,5,28.0
2261,41,Los Angeles,103,Monthly,36,3,4,1.91,59,7,2,67.0
2262,59,New York,721,Monthly,299,2,1,0.91,394,4,4,124.0
2263,59,Chicago,257,Yearly,52,5,4,19.52,133,9,2,250.0
2264,57,Chicago,438,Monthly,96,13,0,12.59,1,4,5,117.0
2265,25,Los Angeles,127,Monthly,126,6,1,9.26,58,8,5,277.0
2266,60,Los Angeles,125,Monthly,51,5,2,1.71,93,2,4,166.0
2267,47,Denver,176,Monthly,68,4,0,0.96,161,0,1,125.0
2268,48,New York,357,Yearly,252,4,3,19.54,222,3,1,267.0
2269,34,Chicago,47,Yearly,24,13,4,1.11,32,3,5,259.0
2270,54,Chicago,518,Yearly,454,11,2,12.31,104,8,2,138.0
2271,36,Chicago,420,Monthly,205,12,1,16.85,49,3,2,171.0
2272,44,Chicago,448,Monthly,448,7,3,18.39,79,9,5,204.0
2273,59,Chicago,500,Monthly,406,12,2,10.01,489,0,4,138.0
2274,25,Seattle,425,Yearly,187,10,2,6.38,49,1,1,126.0
2275,54,Chicago,233,Monthly,98,11,2,7.19,217,3,4,135.0
2276,29,Port Susanbury,308,Yearly,152,5,2,0.1,272,4,2,173.0
2277,57,Chicago,451,Monthly,210,12,3,17.24,112,0,5,196.0
2278,35,Los Angeles,366,Yearly,226,15,1,18.86,213,2,0,
2279,52,Chicago,332,Yearly,299,13,0,6.57,332,5,3,220.0
2280,18,Los Angeles,40,Monthly,24,15,0,16.65,22,4,2,355.0
2281,19,New York,15,Monthly,13,10,4,16.78,10,5,0,
2282,32,New York,671,Monthly,278,12,2,19.74,658,2,4,340.0
2283,29,Chicago,217,Monthly,60,1,4,19.15,13,7,4,71.0
2284,47,Chicago,28,Monthly,12,9,3,2.51,17,5,5,240.0
2285,36,Chicago,428,Monthly,13,14,3,14.42,305,6,0,
2286,57,New York,493,Yearly,60,15,2,5.12,425,10,3,36.0
2287,36,New York,635,Yearly,176,15,3,17.49,123,5,3,110.0
2288,30,Chicago,289,Monthly,100,9,4,4.81,249,7,4,244.0
2289,36,New York,424,Monthly,321,10,3,1.22,209,0,4,187.0
2290,48,Chicago,586,Monthly,505,12,1,1.45,293,4,5,328.0
2291,38,New York,528,Monthly,434,8,0,15.33,268,4,2,166.0
2292,18,Chicago,137,Yearly,126,7,1,4.81,22,8,4,281.0
2293,23,Los Angeles,11,Yearly,5,7,0,11.11,9,3,3,26.0
2294,39,Los Angeles,623,Yearly,565,13,3,7.16,583,1,4,359.0
2295,56,Austin,13,Monthly,2,15,0,0.72,1,3,1,325.0
2296,30,West Zacharyton,222,Monthly,187,8,0,19.08,118,8,0,
2297,54,New York,149,Yearly,39,4,3,3.42,114,0,3,94.0
2298,32,Chicago,657,Yearly,507,4,4,6.9,196,3,0,
2299,40,West Lorifort,406,Monthly,391,13,1,10.92,356,0,5,187.0
2300,22,Chicago,194,Yearly,10,1,2,12.61,193,8,1,120.0
2301,50,East Randall,298,Yearly,170,6,2,0.84,197,5,2,261.0
